#l b boxsize ext_law ejk ak error_ejk
-0.0510 -0.8290 2 2 1.6877 0.8910 0.2159
-0.0510 -0.8790 2 2 1.6583 0.8758 0.2501
-0.0510 -0.9300 2 2 1.6140 0.8520 0.2173
-0.0510 -0.9800 2 2 1.4243 0.7520 0.1691
-0.0510 -1.0300 2 2 1.4112 0.7450 0.1811
-0.0510 -1.0800 2 2 1.2152 0.6418 0.1768
-0.0510 -1.1310 2 2 1.0270 0.5420 0.1385
-0.0510 -1.1810 2 2 0.8187 0.4325 0.1404
-0.0510 -1.2310 2 2 0.8250 0.4355 0.1416
-0.0510 -1.2810 2 2 0.8547 0.4515 0.1310
-0.0510 -1.3320 2 2 0.8427 0.4450 0.1344
-0.0510 -1.3820 2 2 0.7820 0.4130 0.1233
-0.0510 -1.4320 2 2 0.7700 0.4060 0.1249
-0.0510 -1.4820 2 2 0.7823 0.4130 0.1263
-0.0510 -1.5330 2 2 0.7720 0.4075 0.1231
-0.0510 -1.5830 2 2 0.7027 0.3710 0.1200
-0.0510 -1.6330 2 2 0.6605 0.3488 0.1152
-0.0510 -1.6830 2 2 0.6498 0.3430 0.1142
-0.0510 -1.7340 2 2 0.5970 0.3150 0.1219
-0.0510 -1.7840 2 2 0.5625 0.2970 0.1203
-0.0510 -1.8340 2 2 0.5647 0.2982 0.1142
-0.0510 -1.8840 2 2 0.5268 0.2777 0.1153
-0.0510 -1.9350 2 2 0.4925 0.2602 0.1096
-0.0510 -1.9850 2 2 0.4260 0.2247 0.1135
-0.0510 -2.0350 2 2 0.4040 0.2132 0.1071
-0.0510 -2.0850 2 2 0.4303 0.2273 0.1067
-0.0510 -2.1360 2 2 0.3900 0.2060 0.1059
-0.0510 -2.1860 2 2 0.3750 0.1978 0.1108
-0.0510 -2.2360 2 2 0.3792 0.2005 0.1055
-0.0510 -2.2860 2 2 0.3602 0.1900 0.1023
-0.0510 -2.3370 2 2 0.3873 0.2045 0.1046
-0.0510 -2.3870 2 2 0.3950 0.2085 0.1084
-0.0510 -2.4370 2 2 0.4140 0.2182 0.1145
-0.0510 -2.4870 2 2 0.4750 0.2510 0.1184
-0.0510 -2.5380 2 2 0.4675 0.2470 0.1186
-0.0510 -2.5880 2 2 0.4662 0.2462 0.1176
-0.0510 -2.6380 2 2 0.4788 0.2528 0.1048
-0.0510 -2.6880 2 2 0.5420 0.2860 0.1120
-0.0510 -2.7390 2 2 0.5813 0.3070 0.1169
-0.0510 -2.7890 2 2 0.6228 0.3287 0.1171
-0.0510 -2.8390 2 2 0.6032 0.3188 0.1229
-0.0510 -2.8890 2 2 0.6260 0.3307 0.1275
-0.0510 -2.9400 2 2 0.6307 0.3330 0.1287
-0.0510 -2.9900 2 2 0.5962 0.3150 0.1217
-0.0510 -3.0400 2 2 0.6025 0.3183 0.1120
-0.0510 -3.0900 2 2 0.6462 0.3413 0.1157
-0.0510 -3.1410 2 2 0.5950 0.3140 0.1156
-0.0510 -3.1910 2 2 0.5132 0.2710 0.1078
-0.0510 -3.2410 2 2 0.5005 0.2640 0.1089
-0.0510 -3.2910 2 2 0.4440 0.2345 0.1012
-0.0510 -3.3420 2 2 0.4415 0.2333 0.1048
-0.0510 -3.3920 2 2 0.4110 0.2170 0.1021
-0.0510 -3.4420 2 2 0.4015 0.2120 0.1015
-0.0510 -3.4920 2 2 0.3845 0.2030 0.1014
-0.0510 -3.5430 2 2 0.4193 0.2213 0.1066
-0.0510 -3.5930 2 2 0.4333 0.2290 0.1032
-0.0510 -3.6430 2 2 0.4525 0.2390 0.1071
-0.0510 -3.6930 2 2 0.4480 0.2367 0.1084
-0.0510 -3.7440 2 2 0.4365 0.2308 0.1123
-0.0510 -3.7940 2 2 0.3830 0.2020 0.1069
-0.0510 -3.8440 2 2 0.3797 0.2005 0.1064
-0.0510 -3.8940 2 2 0.4095 0.2160 0.1051
-0.0510 -3.9450 2 2 0.3955 0.2090 0.1013
-0.0510 -3.9950 2 2 0.3897 0.2060 0.0996
-0.0510 -4.0450 2 2 0.3325 0.1758 0.1095
-0.0510 -4.0950 2 2 0.3315 0.1750 0.1096
-0.0510 -4.1460 2 2 0.3140 0.1660 0.1044
-0.0510 -4.1960 2 2 0.3170 0.1675 0.1048
-0.0510 -4.2460 2 2 0.3185 0.1683 0.1050
-0.0510 -4.2960 2 2 0.3035 0.1603 0.1056
-0.0510 -4.3470 2 2 0.2950 0.1557 0.1047
-0.0510 -4.3970 2 2 0.2735 0.1442 0.1025
-0.0510 -4.4470 2 2 0.3237 0.1708 0.1074
-0.0510 -4.4970 2 2 0.3295 0.1740 0.1085
-0.0510 -4.5480 2 2 0.3810 0.2010 0.1212
-0.0510 -4.5980 2 2 0.4213 0.2223 0.1315
-0.0510 -4.6480 2 2 0.4380 0.2310 0.1360
-0.0510 -4.6980 2 2 0.4190 0.2210 0.1320
-0.0510 -4.7490 2 2 0.3580 0.1890 0.1249
-0.0510 -4.7990 2 2 0.3097 0.1635 0.1113
-0.0510 -4.8490 2 2 0.2950 0.1560 0.1076
-0.0510 -4.8990 2 2 0.3110 0.1640 0.1037
-0.0510 -4.9500 2 2 0.2853 0.1505 0.1030
-0.0510 -5.0000 2 2 0.2650 0.1400 0.1024
-0.1520 5.0000 2 2 0.5207 0.2748 0.1194
-0.1520 4.9500 2 2 0.4798 0.2535 0.1050
-0.1520 4.8990 2 2 0.4447 0.2350 0.1037
-0.1520 4.8490 2 2 0.4607 0.2432 0.1056
-0.1520 4.7990 2 2 0.4585 0.2420 0.0982
-0.1520 4.7490 2 2 0.4710 0.2485 0.1033
-0.1520 4.6980 2 2 0.5330 0.2818 0.1106
-0.1520 4.6480 2 2 0.6990 0.3690 0.1070
-0.1520 4.5980 2 2 0.7475 0.3950 0.1259
-0.1520 4.5480 2 2 0.7625 0.4025 0.1093
-0.1520 4.4970 2 2 0.8548 0.4512 0.1165
-0.1520 4.4470 2 2 0.8880 0.4690 0.1273
-0.1520 4.3970 2 2 0.8770 0.4630 0.1319
-0.1520 4.3470 2 2 0.8322 0.4395 0.1071
-0.1520 4.2960 2 2 0.7485 0.3950 0.1312
-0.1520 4.2460 2 2 0.7880 0.4160 0.1070
-0.1520 4.1960 2 2 0.7735 0.4085 0.1122
-0.1520 4.1460 2 2 0.7248 0.3827 0.1048
-0.1520 4.0950 2 2 0.7823 0.4130 0.1092
-0.1520 4.0450 2 2 0.8452 0.4460 0.1091
-0.1520 3.9950 2 2 0.8410 0.4440 0.1197
-0.1520 3.9450 2 2 0.8305 0.4382 0.1072
-0.1520 3.8940 2 2 0.7688 0.4060 0.1075
-0.1520 3.8440 2 2 0.7220 0.3812 0.1183
-0.1520 3.7940 2 2 0.7440 0.3930 0.1138
-0.1520 3.7440 2 2 0.7500 0.3960 0.1049
-0.1520 3.6930 2 2 0.8325 0.4395 0.1057
-0.1520 3.6430 2 2 0.8647 0.4565 0.1121
-0.1520 3.5930 2 2 0.8500 0.4487 0.1188
-0.1520 3.5430 2 2 0.7670 0.4050 0.1157
-0.1520 3.4920 2 2 0.7488 0.3953 0.1112
-0.1520 3.4420 2 2 0.7460 0.3940 0.0994
-0.1520 3.3920 2 2 0.7025 0.3710 0.1035
-0.1520 3.3420 2 2 0.7237 0.3822 0.1055
-0.1520 3.2910 2 2 0.7408 0.3912 0.1059
-0.1520 3.2410 2 2 0.7410 0.3910 0.1097
-0.1520 3.1910 2 2 0.8002 0.4225 0.1081
-0.1520 3.1410 2 2 0.8335 0.4400 0.1103
-0.1520 3.0900 2 2 0.8525 0.4500 0.1221
-0.1520 3.0400 2 2 0.8575 0.4527 0.1335
-0.1520 2.9900 2 2 0.9313 0.4915 0.1244
-0.1520 2.9400 2 2 0.9390 0.4960 0.1126
-0.1520 2.8890 2 2 0.9462 0.4995 0.1391
-0.1520 2.8390 2 2 0.8962 0.4733 0.1217
-0.1520 2.7890 2 2 0.8055 0.4250 0.1360
-0.1520 2.7390 2 2 0.7478 0.3947 0.1169
-0.1520 2.6880 2 2 0.7450 0.3935 0.1125
-0.1520 2.6380 2 2 0.7653 0.4040 0.1137
-0.1520 2.5880 2 2 0.7328 0.3870 0.1125
-0.1520 2.5380 2 2 0.7928 0.4187 0.1126
-0.1520 2.4870 2 2 0.8545 0.4510 0.1143
-0.1520 2.4370 2 2 0.9005 0.4755 0.1143
-0.1520 2.3870 2 2 0.9020 0.4762 0.1201
-0.1520 2.3370 2 2 0.9098 0.4805 0.1142
-0.1520 2.2860 2 2 0.9280 0.4900 0.1157
-0.1520 2.2360 2 2 0.9450 0.4990 0.1164
-0.1520 2.1860 2 2 0.9165 0.4840 0.1240
-0.1520 2.1360 2 2 0.9203 0.4860 0.1166
-0.1520 2.0850 2 2 0.9268 0.4892 0.1140
-0.1520 2.0350 2 2 0.9283 0.4900 0.1221
-0.1520 1.9850 2 2 0.9437 0.4983 0.1248
-0.1520 1.9350 2 2 0.9260 0.4890 0.1120
-0.1520 1.8840 2 2 0.8845 0.4670 0.1207
-0.1520 1.8340 2 2 0.8780 0.4637 0.1237
-0.1520 1.7840 2 2 0.8177 0.4317 0.1313
-0.1520 1.7340 2 2 0.7845 0.4140 0.1155
-0.1520 1.6830 2 2 0.7920 0.4180 0.1185
-0.1520 1.6330 2 2 0.7808 0.4123 0.1199
-0.1520 1.5830 2 2 0.7668 0.4052 0.1194
-0.1520 1.5330 2 2 0.7773 0.4105 0.1158
-0.1520 1.4820 2 2 0.8135 0.4295 0.1167
-0.1520 1.4320 2 2 0.8975 0.4740 0.1278
-0.1520 1.3820 2 2 1.0115 0.5340 0.1178
-0.1520 1.3320 2 2 1.0415 0.5497 0.1256
-0.1520 1.2810 2 2 1.0970 0.5792 0.1271
-0.1520 1.2310 2 2 1.1607 0.6130 0.1418
-0.1520 1.1810 2 2 1.1865 0.6263 0.1461
-0.1520 1.1310 2 2 1.1482 0.6062 0.1390
-0.1520 1.0800 2 2 1.2132 0.6408 0.1357
-0.1520 1.0300 2 2 1.2578 0.6640 0.1573
-0.1520 0.9800 2 2 1.3770 0.7270 0.1585
-0.1520 0.9300 2 2 1.3570 0.7165 0.1500
-0.1520 0.8790 2 2 1.3700 0.7232 0.1503
-0.1520 0.8290 2 2 1.4960 0.7900 0.1741
-0.1520 0.7790 2 2 1.7420 0.9200 0.1840
-0.1520 0.7290 2 2 1.8620 0.9830 0.2864
-0.1520 0.6780 2 2 2.1372 1.1285 0.3042
-0.1520 0.6280 2 2 2.7468 1.4502 0.3674
-0.1520 0.5780 2 2 3.1205 1.6475 0.3543
-0.1520 0.5280 2 2 3.3295 1.7578 0.4131
-0.1520 0.4770 2 2 3.5325 1.8652 0.4806
-0.1520 0.4270 2 2 3.6210 1.9120 0.4387
-0.1520 0.3770 2 2 3.5325 1.8650 0.4001
-0.1520 0.3270 2 2 3.5000 1.8480 0.3523
-0.1520 0.2760 2 2 3.5530 1.8760 0.4148
-0.1520 0.2260 2 2 3.5150 1.8558 0.4213
-0.1520 0.1760 2 2 4.5023 2.3770 0.2530
-0.1520 0.1260 2 2 4.6082 2.4333 1.2905
-0.1520 0.0750 2 2 3.6330 1.9180 0.5350
-0.1520 0.0250 2 2 3.5213 1.8590 0.6132
-0.1520 -0.0250 2 2 3.6792 1.9427 0.3445
-0.1520 -0.0750 2 2 3.3665 1.7775 0.1514
-0.1520 -0.1260 2 2 3.5817 1.8912 0.0859
-0.1520 -0.1760 2 2 0.2270 0.1200 0.4050
-0.1520 -0.2260 2 2 3.9217 2.0708 0.5833
-0.1520 -0.2760 2 2 3.8515 2.0335 0.8109
-0.1520 -0.3270 2 2 3.5385 1.8685 0.5239
-0.1520 -0.3770 2 2 3.2977 1.7412 0.4481
-0.1520 -0.4270 2 2 3.7098 1.9587 0.2128
-0.1520 -0.4770 2 2 3.3430 1.7650 0.3942
-0.1520 -0.5280 2 2 3.1780 1.6780 0.3464
-0.1520 -0.5780 2 2 3.1800 1.6790 0.3512
-0.1520 -0.6280 2 2 2.9848 1.5760 0.3749
-0.1520 -0.6780 2 2 2.7695 1.4622 0.3917
-0.1520 -0.7290 2 2 2.3407 1.2360 0.2648
-0.1520 -0.7790 2 2 2.1185 1.1187 0.2386
-0.1520 -0.8290 2 2 2.0580 1.0868 0.2688
-0.1520 -0.8790 2 2 1.7620 0.9300 0.2202
-0.1520 -0.9300 2 2 1.5340 0.8100 0.1852
-0.1520 -0.9800 2 2 1.4408 0.7605 0.1959
-0.1520 -1.0300 2 2 1.3185 0.6957 0.1607
-0.1520 -1.0800 2 2 1.1907 0.6285 0.1476
-0.1520 -1.1310 2 2 1.0400 0.5490 0.1328
-0.1520 -1.1810 2 2 0.9360 0.4942 0.1444
-0.1520 -1.2310 2 2 0.8953 0.4728 0.1351
-0.1520 -1.2810 2 2 0.8280 0.4370 0.1372
-0.1520 -1.3320 2 2 0.8485 0.4482 0.1441
-0.1520 -1.3820 2 2 0.9123 0.4818 0.1351
-0.1520 -1.4320 2 2 0.8855 0.4675 0.1313
-0.1520 -1.4820 2 2 0.8772 0.4630 0.1239
-0.1520 -1.5330 2 2 0.7998 0.4222 0.1234
-0.1520 -1.5830 2 2 0.7012 0.3702 0.1126
-0.1520 -1.6330 2 2 0.6808 0.3595 0.1182
-0.1520 -1.6830 2 2 0.6665 0.3518 0.1182
-0.1520 -1.7340 2 2 0.6643 0.3505 0.1230
-0.1520 -1.7840 2 2 0.6240 0.3295 0.1108
-0.1520 -1.8340 2 2 0.5673 0.2995 0.1138
-0.1520 -1.8840 2 2 0.4870 0.2572 0.1085
-0.1520 -1.9350 2 2 0.4458 0.2355 0.1117
-0.1520 -1.9850 2 2 0.4120 0.2177 0.1079
-0.1520 -2.0350 2 2 0.4315 0.2278 0.1092
-0.1520 -2.0850 2 2 0.4190 0.2213 0.1058
-0.1520 -2.1360 2 2 0.3988 0.2105 0.1082
-0.1520 -2.1860 2 2 0.3770 0.1990 0.1031
-0.1520 -2.2360 2 2 0.4125 0.2177 0.1132
-0.1520 -2.2860 2 2 0.5337 0.2818 0.1913
-0.1520 -2.3370 2 2 0.7715 0.4075 0.2355
-0.1520 -2.3870 2 2 0.6378 0.3365 0.1461
-0.1520 -2.4370 2 2 0.6545 0.3455 0.1463
-0.1520 -2.4870 2 2 0.5972 0.3155 0.1328
-0.1520 -2.5380 2 2 0.5325 0.2810 0.1198
-0.1520 -2.5880 2 2 0.4982 0.2630 0.1127
-0.1520 -2.6380 2 2 0.5317 0.2807 0.1237
-0.1520 -2.6880 2 2 0.6673 0.3525 0.1460
-0.1520 -2.7390 2 2 0.6428 0.3395 0.1216
-0.1520 -2.7890 2 2 0.5683 0.3000 0.1336
-0.1520 -2.8390 2 2 0.5893 0.3110 0.1286
-0.1520 -2.8890 2 2 0.5777 0.3050 0.1175
-0.1520 -2.9400 2 2 0.5948 0.3140 0.1374
-0.1520 -2.9900 2 2 0.5445 0.2875 0.1246
-0.1520 -3.0400 2 2 0.5420 0.2863 0.1189
-0.1520 -3.0900 2 2 0.5363 0.2830 0.1109
-0.1520 -3.1410 2 2 0.5012 0.2645 0.1128
-0.1520 -3.1910 2 2 0.4665 0.2465 0.1066
-0.1520 -3.2410 2 2 0.4550 0.2405 0.1051
-0.1520 -3.2910 2 2 0.4220 0.2228 0.1059
-0.1520 -3.3420 2 2 0.4022 0.2125 0.1061
-0.1520 -3.3920 2 2 0.4295 0.2270 0.1052
-0.1520 -3.4420 2 2 0.4463 0.2355 0.1033
-0.1520 -3.4920 2 2 0.4450 0.2350 0.1032
-0.1520 -3.5430 2 2 0.4808 0.2538 0.1082
-0.1520 -3.5930 2 2 0.5020 0.2650 0.1062
-0.1520 -3.6430 2 2 0.4715 0.2487 0.1056
-0.1520 -3.6930 2 2 0.4655 0.2457 0.1065
-0.1520 -3.7440 2 2 0.4520 0.2387 0.1088
-0.1520 -3.7940 2 2 0.4150 0.2193 0.1078
-0.1520 -3.8440 2 2 0.4125 0.2177 0.1076
-0.1520 -3.8940 2 2 0.4250 0.2245 0.1036
-0.1520 -3.9450 2 2 0.4020 0.2122 0.1035
-0.1520 -3.9950 2 2 0.3900 0.2060 0.1035
-0.1520 -4.0450 2 2 0.3467 0.1830 0.1119
-0.1520 -4.0950 2 2 0.3475 0.1835 0.1120
-0.1520 -4.1460 2 2 0.3410 0.1800 0.1036
-0.1520 -4.1960 2 2 0.3367 0.1777 0.1034
-0.1520 -4.2460 2 2 0.3335 0.1760 0.1032
-0.1520 -4.2960 2 2 0.3030 0.1600 0.1037
-0.1520 -4.3470 2 2 0.2960 0.1565 0.1032
-0.1520 -4.3970 2 2 0.2795 0.1475 0.1017
-0.1520 -4.4470 2 2 0.2908 0.1537 0.1047
-0.1520 -4.4970 2 2 0.2938 0.1550 0.1054
-0.1520 -4.5480 2 2 0.3173 0.1673 0.1113
-0.1520 -4.5980 2 2 0.3303 0.1745 0.1139
-0.1520 -4.6480 2 2 0.3405 0.1797 0.1158
-0.1520 -4.6980 2 2 0.3870 0.2043 0.1217
-0.1520 -4.7490 2 2 0.3110 0.1640 0.1234
-0.1520 -4.7990 2 2 0.2508 0.1325 0.1070
-0.1520 -4.8490 2 2 0.2350 0.1240 0.1031
-0.1520 -4.8990 2 2 0.2690 0.1420 0.1097
-0.1520 -4.9500 2 2 0.2720 0.1435 0.1079
-0.1520 -5.0000 2 2 0.2750 0.1450 0.1063
-0.2530 5.0000 2 2 0.6340 0.3350 0.1219
-0.2530 4.9500 2 2 0.5807 0.3065 0.1155
-0.2530 4.8990 2 2 0.5240 0.2765 0.1085
-0.2530 4.8490 2 2 0.5205 0.2750 0.1137
-0.2530 4.7990 2 2 0.5380 0.2840 0.1021
-0.2530 4.7490 2 2 0.5560 0.2935 0.0990
-0.2530 4.6980 2 2 0.6578 0.3473 0.1217
-0.2530 4.6480 2 2 0.8370 0.4420 0.1227
-0.2530 4.5980 2 2 0.9345 0.4933 0.1651
-0.2530 4.5480 2 2 1.0015 0.5290 0.1474
-0.2530 4.4970 2 2 0.9708 0.5128 0.1114
-0.2530 4.4470 2 2 0.9730 0.5140 0.1204
-0.2530 4.3970 2 2 1.0212 0.5390 0.1219
-0.2530 4.3470 2 2 1.0800 0.5702 0.1403
-0.2530 4.2960 2 2 0.9792 0.5168 0.1318
-0.2530 4.2460 2 2 0.9000 0.4750 0.1083
-0.2530 4.1960 2 2 0.8290 0.4377 0.1133
-0.2530 4.1460 2 2 0.7770 0.4105 0.1237
-0.2530 4.0950 2 2 0.7667 0.4050 0.1255
-0.2530 4.0450 2 2 0.7705 0.4070 0.1145
-0.2530 3.9950 2 2 0.7200 0.3800 0.1288
-0.2530 3.9450 2 2 0.7920 0.4182 0.1052
-0.2530 3.8940 2 2 0.7592 0.4007 0.1089
-0.2530 3.8440 2 2 0.7455 0.3935 0.1027
-0.2530 3.7940 2 2 0.7560 0.3990 0.0988
-0.2530 3.7440 2 2 0.7392 0.3902 0.1032
-0.2530 3.6930 2 2 0.7837 0.4140 0.1072
-0.2530 3.6430 2 2 0.7905 0.4172 0.1114
-0.2530 3.5930 2 2 0.7620 0.4025 0.1101
-0.2530 3.5430 2 2 0.7653 0.4040 0.1079
-0.2530 3.4920 2 2 0.7455 0.3938 0.0994
-0.2530 3.4420 2 2 0.7120 0.3760 0.1124
-0.2530 3.3920 2 2 0.7225 0.3815 0.1068
-0.2530 3.3420 2 2 0.7295 0.3850 0.1125
-0.2530 3.2910 2 2 0.7903 0.4173 0.1057
-0.2530 3.2410 2 2 0.8730 0.4610 0.1124
-0.2530 3.1910 2 2 0.8448 0.4460 0.1168
-0.2530 3.1410 2 2 0.7865 0.4150 0.1237
-0.2530 3.0900 2 2 0.7470 0.3945 0.1115
-0.2530 3.0400 2 2 0.7435 0.3925 0.1078
-0.2530 2.9900 2 2 0.7258 0.3832 0.1137
-0.2530 2.9400 2 2 0.8093 0.4273 0.1249
-0.2530 2.8890 2 2 0.8332 0.4400 0.1154
-0.2530 2.8390 2 2 0.7708 0.4070 0.1104
-0.2530 2.7890 2 2 0.7032 0.3715 0.1047
-0.2530 2.7390 2 2 0.7450 0.3935 0.1136
-0.2530 2.6880 2 2 0.7155 0.3778 0.1112
-0.2530 2.6380 2 2 0.7552 0.3990 0.1091
-0.2530 2.5880 2 2 0.7960 0.4205 0.1080
-0.2530 2.5380 2 2 0.8362 0.4413 0.1126
-0.2530 2.4870 2 2 0.8805 0.4647 0.1132
-0.2530 2.4370 2 2 0.8910 0.4705 0.1212
-0.2530 2.3870 2 2 0.9675 0.5108 0.1153
-0.2530 2.3370 2 2 0.9555 0.5043 0.1195
-0.2530 2.2860 2 2 0.8908 0.4702 0.1156
-0.2530 2.2360 2 2 0.8818 0.4658 0.1225
-0.2530 2.1860 2 2 0.8825 0.4660 0.1231
-0.2530 2.1360 2 2 0.8918 0.4708 0.1189
-0.2530 2.0850 2 2 0.9228 0.4872 0.1213
-0.2530 2.0350 2 2 0.9808 0.5180 0.1207
-0.2530 1.9850 2 2 1.0368 0.5472 0.1253
-0.2530 1.9350 2 2 1.0440 0.5513 0.1156
-0.2530 1.8840 2 2 0.9910 0.5232 0.1136
-0.2530 1.8340 2 2 0.9967 0.5263 0.1208
-0.2530 1.7840 2 2 0.9560 0.5050 0.1245
-0.2530 1.7340 2 2 0.9690 0.5115 0.1416
-0.2530 1.6830 2 2 0.9385 0.4960 0.1389
-0.2530 1.6330 2 2 0.8540 0.4510 0.1221
-0.2530 1.5830 2 2 0.8095 0.4270 0.1114
-0.2530 1.5330 2 2 0.8155 0.4305 0.1157
-0.2530 1.4820 2 2 0.8335 0.4400 0.1151
-0.2530 1.4320 2 2 0.9790 0.5165 0.1328
-0.2530 1.3820 2 2 1.1200 0.5920 0.1338
-0.2530 1.3320 2 2 1.1310 0.5970 0.1328
-0.2530 1.2810 2 2 1.2100 0.6390 0.1272
-0.2530 1.2310 2 2 1.2595 0.6650 0.1398
-0.2530 1.1810 2 2 1.2425 0.6560 0.1453
-0.2530 1.1310 2 2 1.1770 0.6215 0.1345
-0.2530 1.0800 2 2 1.1920 0.6295 0.1363
-0.2530 1.0300 2 2 1.3365 0.7060 0.1613
-0.2530 0.9800 2 2 1.4450 0.7630 0.1625
-0.2530 0.9300 2 2 1.3870 0.7325 0.1587
-0.2530 0.8790 2 2 1.4255 0.7525 0.1785
-0.2530 0.8290 2 2 1.8195 0.9610 0.2171
-0.2530 0.7790 2 2 1.9385 1.0235 0.1887
-0.2530 0.7290 2 2 2.0460 1.0805 0.2567
-0.2530 0.6780 2 2 2.0842 1.1005 0.2602
-0.2530 0.6280 2 2 2.4838 1.3115 0.3069
-0.2530 0.5780 2 2 2.7532 1.4537 0.3238
-0.2530 0.5280 2 2 2.8365 1.4978 0.2918
-0.2530 0.4770 2 2 3.2117 1.6960 0.3673
-0.2530 0.4270 2 2 3.5585 1.8790 0.3941
-0.2530 0.3770 2 2 3.8660 2.0413 0.3800
-0.2530 0.3270 2 2 3.8400 2.0278 0.4152
-0.2530 0.2760 2 2 3.8382 2.0268 0.4055
-0.2530 0.2260 2 2 3.4215 1.8067 0.4330
-0.2530 0.1760 2 2 3.5762 1.8880 0.5218
-0.2530 0.1260 2 2 3.4118 1.8015 0.6004
-0.2530 0.0750 2 2 3.7020 1.9547 0.5434
-0.2530 0.0250 2 2 3.8220 2.0182 0.5503
-0.2530 -0.0250 2 2 4.1830 2.2088 0.5450
-0.2530 -0.0750 2 2 3.4547 1.8240 0.1261
-0.2530 -0.1260 2 2 3.8055 2.0090 0.3150
-0.2530 -0.1760 2 2 3.5492 1.8740 0.3374
-0.2530 -0.2260 2 2 3.3128 1.7490 0.5546
-0.2530 -0.2760 2 2 3.1398 1.6578 0.4470
-0.2530 -0.3270 2 2 3.4883 1.8417 0.4993
-0.2530 -0.3770 2 2 3.5533 1.8760 0.2845
-0.2530 -0.4270 2 2 3.2665 1.7245 0.3546
-0.2530 -0.4770 2 2 2.9265 1.5455 0.4635
-0.2530 -0.5280 2 2 2.6140 1.3800 0.3500
-0.2530 -0.5780 2 2 3.3977 1.7940 0.5776
-0.2530 -0.6280 2 2 3.0155 1.5923 0.3761
-0.2530 -0.6780 2 2 2.6065 1.3762 0.3098
-0.2530 -0.7290 2 2 2.3702 1.2512 0.2903
-0.2530 -0.7790 2 2 2.2175 1.1707 0.2771
-0.2530 -0.8290 2 2 1.9630 1.0365 0.2024
-0.2530 -0.8790 2 2 1.8480 0.9757 0.2115
-0.2530 -0.9300 2 2 1.7143 0.9050 0.2300
-0.2530 -0.9800 2 2 1.7805 0.9400 0.2482
-0.2530 -1.0300 2 2 1.4755 0.7792 0.1752
-0.2530 -1.0800 2 2 1.3077 0.6907 0.1575
-0.2530 -1.1310 2 2 1.2037 0.6355 0.1893
-0.2530 -1.1810 2 2 1.0402 0.5493 0.1492
-0.2530 -1.2310 2 2 1.0215 0.5393 0.1455
-0.2530 -1.2810 2 2 0.9630 0.5082 0.1494
-0.2530 -1.3320 2 2 0.9055 0.4780 0.1326
-0.2530 -1.3820 2 2 0.9020 0.4760 0.1412
-0.2530 -1.4320 2 2 0.8710 0.4600 0.1334
-0.2530 -1.4820 2 2 0.8485 0.4480 0.1308
-0.2530 -1.5330 2 2 0.8277 0.4370 0.1246
-0.2530 -1.5830 2 2 0.7580 0.4000 0.1256
-0.2530 -1.6330 2 2 0.6858 0.3622 0.1157
-0.2530 -1.6830 2 2 0.6288 0.3320 0.1130
-0.2530 -1.7340 2 2 0.6538 0.3450 0.1192
-0.2530 -1.7840 2 2 0.6492 0.3427 0.1153
-0.2530 -1.8340 2 2 0.5435 0.2868 0.1126
-0.2530 -1.8840 2 2 0.4865 0.2568 0.1079
-0.2530 -1.9350 2 2 0.4525 0.2387 0.1058
-0.2530 -1.9850 2 2 0.4427 0.2337 0.1035
-0.2530 -2.0350 2 2 0.4150 0.2190 0.1082
-0.2530 -2.0850 2 2 0.4178 0.2205 0.1094
-0.2530 -2.1360 2 2 0.4622 0.2440 0.1077
-0.2530 -2.1860 2 2 0.4220 0.2230 0.1074
-0.2530 -2.2360 2 2 0.4143 0.2190 0.1068
-0.2530 -2.2860 2 2 0.4387 0.2317 0.1064
-0.2530 -2.3370 2 2 0.4885 0.2577 0.1272
-0.2530 -2.3870 2 2 0.5915 0.3123 0.1741
-0.2530 -2.4370 2 2 0.6542 0.3453 0.1763
-0.2530 -2.4870 2 2 0.8313 0.4390 0.1984
-0.2530 -2.5380 2 2 0.8715 0.4600 0.1870
-0.2530 -2.5880 2 2 0.7385 0.3897 0.1438
-0.2530 -2.6380 2 2 0.6768 0.3572 0.1324
-0.2530 -2.6880 2 2 0.6022 0.3180 0.1305
-0.2530 -2.7390 2 2 0.5095 0.2690 0.1113
-0.2530 -2.7890 2 2 0.4667 0.2465 0.1089
-0.2530 -2.8390 2 2 0.4915 0.2595 0.1064
-0.2530 -2.8890 2 2 0.5145 0.2715 0.1113
-0.2530 -2.9400 2 2 0.4863 0.2568 0.1067
-0.2530 -2.9900 2 2 0.4415 0.2330 0.1112
-0.2530 -3.0400 2 2 0.4013 0.2120 0.1104
-0.2530 -3.0900 2 2 0.3957 0.2087 0.1021
-0.2530 -3.1410 2 2 0.4180 0.2208 0.1127
-0.2530 -3.1910 2 2 0.4235 0.2238 0.1035
-0.2530 -3.2410 2 2 0.3810 0.2010 0.1006
-0.2530 -3.2910 2 2 0.3642 0.1922 0.1050
-0.2530 -3.3420 2 2 0.4040 0.2132 0.1057
-0.2530 -3.3920 2 2 0.4060 0.2142 0.1083
-0.2530 -3.4420 2 2 0.4487 0.2370 0.1044
-0.2530 -3.4920 2 2 0.4782 0.2525 0.1085
-0.2530 -3.5430 2 2 0.4815 0.2542 0.1008
-0.2530 -3.5930 2 2 0.5165 0.2728 0.1042
-0.2530 -3.6430 2 2 0.4953 0.2615 0.1060
